"year","source","target","type","distance"
1964,"Ethiopia","Somalia","opposing",50
1964,"United States of America","South Vietnam","supportive",100
1964,"Myanmar (Burma)","SSA","opposing",50
1965,"Myanmar (Burma)","ANLP","opposing",50
1965,"Sudan","Anya Nya","opposing",50
1965,"Malaysia","CCO","opposing",50
1965,"United Kingsdom","CCO","opposingdirected",200
1965,"DR Congo (Zaire)","CNL","opposing",50
1965,"Myanmar (Burma)","CPA","opposing",50
1965,"Myanmar (Burma)","CPB","opposing",50
1965,"Ethiopia","ELF ","opposing",50
1965,"Peru","ELN","opposing",50
1965,"Guatemala","FAR I","opposing",50
1965,"Colombia","FARC","opposing",50
1965,"United Kingdom","FLOSY","opposing",50
1965,"Portugal","FNLA","opposing",50
1965,"Portugal","Frelimo","opposing",50
1965,"United Kingdom","Indonesia","opposingdirected",200
1965,"Iraq","KDP","opposing",50
1965,"Myanmar (Burma)","KIO","opposing",50
1965,"Myanmar (Burma)","KNUP","opposing",50
1965,"North Vietnam","Laos","opposingdirected",200
1965,"South Vietnam","Laos","supportive",100
1965,"United States of America","Laos","supportive",100
1965,"Indonesia","Malaysia","opposing",50
1965,"United Kingdom","Malaysia","supportive",100
1965,"United Kingsdom","Malaysia","supportive",100
1965,"Dominican Republic","Military faction (Constitutionalists)","opposing",50
1965,"Burundi","Military faction (forces loyal to Gervais Nyangoma)","opposing",50
1965,"Peru","MIR","opposing",50
1965,"Portugal","MPLA","opposing",50
1965,"India","NNC","opposing",50
1965,"Israel","Non PLO groups","opposing",50
1965,"Australia","North Vietnam","opposingdirected",200
1965,"New Zealand","North Vietnam","opposingdirected",200
1965,"North Korea","North Vietnam","supportive",100
1965,"South Korea","North Vietnam","opposingdirected",200
1965,"United States of America","North Vietnam","opposingdirected",200
1965,"Egypt","North Yemen","supportive",100
1965,"Indonesia","OPM","opposing",50
1965,"Portugal","PAIGC","opposing",50
1965,"India","Pakistan","opposing",50
1965,"Laos","Pathet Lao","opposing",50
1965,"North Vietnam","Pathet Lao","supportive",100
1965,"South Vietnam","Pathet Lao","opposingdirected",200
1965,"United States of America","Pathet Lao","opposingdirected",200
1965,"Israel","PLO","opposing",50
1965,"Egypt","Royalists","opposingdirected",200
1965,"North Yemen","Royalists","opposing",50
1965,"Australia","South Vietnam","supportive",100
1965,"New Zealand","South Vietnam","supportive",100
1965,"North Korea","South Vietnam","opposingdirected",200
1965,"North Vietnam","South Vietnam","opposing",50
1965,"South Korea","South Vietnam","supportive",100
1965,"United States of America","South Vietnam","supportive",100
1965,"Myanmar (Burma)","SSA","opposing",50
1966,"Myanmar (Burma)","ANLP","opposing",50
1966,"Sudan","Anya Nya","opposing",50
1966,"Malaysia","CCO","opposing",50
1966,"United Kingsdom","CCO","opposingdirected",200
1966,"Myanmar (Burma)","CPA","opposing",50
1966,"Myanmar (Burma)","CPB","opposing",50
1966,"Ethiopia","ELF ","opposing",50
1966,"Colombia","ELN","opposing",50
1966,"Guatemala","FAR I","opposing",50
1966,"Colombia","FARC","opposing",50
1966,"United Kingdom","FLOSY","opposing",50
1966,"Portugal","FNLA","opposing",50
1966,"Portugal","Frelimo","opposing",50
1966,"Chad","Frolinat","opposing",50
1966,"United Kingdom","Indonesia","opposingdirected",200
1966,"Iraq","KDP","opposing",50
1966,"Iran","KDPI","opposing",50
1966,"Myanmar (Burma)","KIO","opposing",50
1966,"Myanmar (Burma)","KNU","opposing",50
1966,"Myanmar (Burma)","KNUP","opposing",50
1966,"North Vietnam","Laos","opposingdirected",200
1966,"South Vietnam","Laos","supportive",100
1966,"United States of America","Laos","supportive",100
1966,"Indonesia","Malaysia","opposing",50
1966,"United Kingdom","Malaysia","supportive",100
1966,"United Kingsdom","Malaysia","supportive",100
1966,"Syria","Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen)","opposing",50
1966,"Nigeria","Military faction (forces of Patrick Nzeogwu)","opposing",50
1966,"India","MNF","opposing",50
1966,"Portugal","MPLA","opposing",50
1966,"Ghana","NLC","opposing",50
1966,"India","NNC","opposing",50
1966,"Israel","Non PLO groups","opposing",50
1966,"Australia","North Vietnam","opposingdirected",200
1966,"New Zealand","North Vietnam","opposingdirected",200
1966,"North Korea","North Vietnam","supportive",100
1966,"Philippines","North Vietnam","opposingdirected",200
1966,"South Korea","North Vietnam","opposingdirected",200
1966,"United States of America   ","North Vietnam","opposingdirected",200
1966,"Egypt","North Yemen","supportive",100
1966,"Portugal","PAIGC","opposing",50
1966,"Laos","Pathet Lao","opposing",50
1966,"North Vietnam","Pathet Lao","supportive",100
1966,"South Vietnam","Pathet Lao","opposingdirected",200
1966,"United States of America","Pathet Lao","opposingdirected",200
1966,"Israel","PLO","opposing",50
1966,"Egypt","Royalists","opposingdirected",200
1966,"North Yemen","Royalists","opposing",50
1966,"Australia","South Vietnam","supportive",100
1966,"New Zealand","South Vietnam","supportive",100
1966,"North Korea","South Vietnam","opposingdirected",200
1966,"North Vietnam","South Vietnam","opposing",50
1966,"Philippines","South Vietnam","supportive",100
1966,"South Korea","South Vietnam","supportive",100
1966,"United States of America   ","South Vietnam","supportive",100
1966,"Myanmar (Burma)","SSA","opposing",50
1966,"South Africa","SWAPO","opposing",50
1966,"Portugal","UNITA","opposing",50
1967,"Myanmar (Burma)","ANLP","opposing",50
1967,"Sudan","Anya Nya","opposing",50
1967,"Myanmar (Burma)","CPA","opposing",50
1967,"Myanmar (Burma)","CPB","opposing",50
1967,"Ethiopia","ELF ","opposing",50
1967,"Bolivia","ELN","opposing",50
1967,"Guatemala","FAR I","opposing",50
1967,"Colombia","FARC","opposing",50
1967,"United Kingdom","FLOSY","opposing",50
1967,"Portugal","Frelimo","opposing",50
1967,"Chad","Frolinat","opposing",50
1967,"China","India","opposing",50
1967,"Egypt","Israel","opposing",50
1967,"Israel","Jordan","opposing",50
1967,"Iraq","KDP","opposing",50
1967,"Iran","KDPI","opposing",50
1967,"Myanmar (Burma)","KIO","opposing",50
1967,"Myanmar (Burma)","KNU","opposing",50
1967,"Myanmar (Burma)","KNUP","opposing",50
1967,"Cambodia (Kampuchea)","KR","opposing",50
1967,"North Vietnam","Laos","opposingdirected",200
1967,"South Vietnam","Laos","supportive",100
1967,"United States of America","Laos","supportive",100
1967,"India","MNF","opposing",50
1967,"Portugal","MPLA","opposing",50
1967,"India","NNC","opposing",50
1967,"Israel","Non PLO groups","opposing",50
1967,"Australia","North Vietnam","opposingdirected",200
1967,"New Zealand","North Vietnam","opposingdirected",200
1967,"North Korea","North Vietnam","supportive",100
1967,"Philippines","North Vietnam","opposingdirected",200
1967,"South Korea","North Vietnam","opposingdirected",200
1967,"Thailand","North Vietnam","opposingdirected",200
1967,"United States of America","North Vietnam","opposingdirected",200
1967,"Egypt","North Yemen","supportive",100
1967,"Indonesia","OPM","opposing",50
1967,"DR Congo (Zaire)","Opposition militias","opposing",50
1967,"Portugal","PAIGC","opposing",50
1967,"Laos","Pathet Lao","opposing",50
1967,"North Vietnam","Pathet Lao","supportive",100
1967,"South Vietnam","Pathet Lao","opposingdirected",200
1967,"United States of America","Pathet Lao","opposingdirected",200
1967,"Israel","PLO","opposing",50
1967,"Nigeria","Republic of Biafra","opposing",50
1967,"Egypt","Royalists","opposingdirected",200
1967,"North Yemen","Royalists","opposing",50
1967,"Australia","South Vietnam","supportive",100
1967,"New Zealand","South Vietnam","supportive",100
1967,"North Korea","South Vietnam","opposingdirected",200
1967,"North Vietnam","South Vietnam","opposing",50
1967,"Philippines","South Vietnam","supportive",100
1967,"South Korea","South Vietnam","supportive",100
1967,"Thailand","South Vietnam","supportive",100
1967,"United States of America","South Vietnam","supportive",100
1967,"Myanmar (Burma)","SSA","opposing",50
1967,"South Africa","SWAPO","opposing",50
1967,"Israel","Syria","opposing",50
1967,"Portugal","UNITA","opposing",50
1967,"Zimbabwe (Rhodesia)","ZAPU","opposing",50
1968,"Myanmar (Burma)","ANLP","opposing",50
1968,"Sudan","Anya Nya","opposing",50
1968,"Myanmar (Burma)","CPA","opposing",50
1968,"Myanmar (Burma)","CPB","opposing",50
1968,"Ethiopia","ELF ","opposing",50
1968,"Guatemala","FAR I","opposing",50
1968,"Colombia","FARC","opposing",50
1968,"Portugal","FNLA","opposing",50
1968,"Portugal","Frelimo","opposing",50
1968,"Chad","Frolinat","opposing",50
1968,"Iraq","KDP","opposing",50
1968,"Iran","KDPI","opposing",50
1968,"Myanmar (Burma)","KIO","opposing",50
1968,"Myanmar (Burma)","KNU","opposing",50
1968,"Myanmar (Burma)","KNUP","opposing",50
1968,"Cambodia (Kampuchea)","KR","opposing",50
1968,"North Vietnam","Laos","opposingdirected",200
1968,"South Vietnam","Laos","supportive",100
1968,"United States of America","Laos","supportive",100
1968,"India","MNF","opposing",50
1968,"Portugal","MPLA","opposing",50
1968,"India","NNC","opposing",50
1968,"Israel","Non PLO groups","opposing",50
1968,"Australia","North Vietnam","opposingdirected",200
1968,"New Zealand","North Vietnam","opposingdirected",200
1968,"North Korea","North Vietnam","supportive",100
1968,"Philippines","North Vietnam","opposingdirected",200
1968,"South Korea","North Vietnam","opposingdirected",200
1968,"Thailand","North Vietnam","opposingdirected",200
1968,"United States of America","North Vietnam","opposingdirected",200
1968,"Egypt","North Yemen","supportive",100
1968,"Indonesia","OPM","opposing",50
1968,"Portugal","PAIGC","opposing",50
1968,"Laos","Pathet Lao","opposing",50
1968,"North Vietnam","Pathet Lao","supportive",100
1968,"South Vietnam","Pathet Lao","opposingdirected",200
1968,"United States of America","Pathet Lao","opposingdirected",200
1968,"Israel","PLO","opposing",50
1968,"Nigeria","Republic of Biafra","opposing",50
1968,"Egypt","Royalists","opposingdirected",200
1968,"North Yemen","Royalists","opposing",50
1968,"Australia","South Vietnam","supportive",100
1968,"New Zealand","South Vietnam","supportive",100
1968,"North Korea","South Vietnam","opposingdirected",200
1968,"North Vietnam","South Vietnam","opposing",50
1968,"Philippines","South Vietnam","supportive",100
1968,"South Korea","South Vietnam","supportive",100
1968,"Thailand","South Vietnam","supportive",100
1968,"United States of America","South Vietnam","supportive",100
1968,"Myanmar (Burma)","SSA","opposing",50
1968,"South Africa","SWAPO","opposing",50
1968,"Zimbabwe (Rhodesia)","ZAPU","opposing",50
1969,"Myanmar (Burma)","ANLP","opposing",50
1969,"Sudan","Anya Nya","opposing",50
1969,"France","Chad","supportive",100
1969,"Myanmar (Burma)","CPA","opposing",50
1969,"Myanmar (Burma)","CPB","opposing",50
1969,"India","CPI-ML","opposing",50
1969,"Philippines","CPP","opposing",50
1969,"Ethiopia","ELF ","opposing",50
1969,"Colombia","ELN","opposing",50
1969,"Guatemala","FAR I","opposing",50
1969,"Portugal","FNLA","opposing",50
1969,"Portugal","Frelimo","opposing",50
1969,"Chad","Frolinat","opposing",50
1969,"France","Frolinat","opposingdirected",200
1969,"El Salvador","Honduras","opposing",50
1969,"Egypt","Israel","opposing",50
1969,"Iraq","KDP","opposing",50
1969,"Myanmar (Burma)","KIO","opposing",50
1969,"Myanmar (Burma)","KNU","opposing",50
1969,"Myanmar (Burma)","KNUP","opposing",50
1969,"Cambodia (Kampuchea)","KR","opposing",50
1969,"North Vietnam","Laos","opposingdirected",200
1969,"South Vietnam","Laos","supportive",100
1969,"Thailand","Laos","supportive",100
1969,"United States of America","Laos","supportive",100
1969,"Portugal","MPLA","opposing",50
1969,"China","Myanmar (Burma)","opposing",50
1969,"Israel","Non PLO groups","opposing",50
1969,"Australia","North Vietnam","opposingdirected",200
1969,"New Zealand","North Vietnam","opposingdirected",200
1969,"North Korea","North Vietnam","supportive",100
1969,"Philippines","North Vietnam","opposingdirected",200
1969,"South Korea","North Vietnam","opposingdirected",200
1969,"Thailand","North Vietnam","opposingdirected",200
1969,"United States of America","North Vietnam","opposingdirected",200
1969,"Egypt","North Yemen","supportive",100
1969,"United Kingdom","Oman","supportive",100
1969,"Indonesia","OPM","opposing",50
1969,"Portugal","PAIGC","opposing",50
1969,"Laos","Pathet Lao","opposing",50
1969,"North Vietnam","Pathet Lao","supportive",100
1969,"South Vietnam","Pathet Lao","opposingdirected",200
1969,"Thailand","Pathet Lao","opposingdirected",200
1969,"United States of America","Pathet Lao","opposingdirected",200
1969,"Oman","PFLO","opposing",50
1969,"United Kingdom","PFLO","opposingdirected",200
1969,"Israel","PLO","opposing",50
1969,"Nigeria","Republic of Biafra","opposing",50
1969,"Egypt","Royalists","opposingdirected",200
1969,"North Yemen","Royalists","opposing",50
1969,"China","Russia (Soviet Union)","opposing",50
1969,"Australia","South Vietnam","supportive",100
1969,"New Zealand","South Vietnam","supportive",100
1969,"North Korea","South Vietnam","opposingdirected",200
1969,"North Vietnam","South Vietnam","opposing",50
1969,"Philippines","South Vietnam","supportive",100
1969,"South Korea","South Vietnam","supportive",100
1969,"Thailand","South Vietnam","supportive",100
1969,"United States of America","South Vietnam","supportive",100
1969,"Myanmar (Burma)","SSA","opposing",50
1969,"Myanmar (Burma)","SSNLO","opposing",50
1969,"Myanmar (Burma)","SURA","opposing",50
1969,"South Africa","SWAPO","opposing",50
1970,"Myanmar (Burma)","ANLP","opposing",50
1970,"Sudan","Anya Nya","opposing",50
1970,"North Vietnam","Cambodia (Kampuchea)","opposingdirected",200
1970,"South Vietnam","Cambodia (Kampuchea)","supportive",100
1970,"United States of America","Cambodia (Kampuchea)","supportive",100
1970,"France","Chad","supportive",100
1970,"Myanmar (Burma)","CPA","opposing",50
1970,"Myanmar (Burma)","CPB","opposing",50
1970,"Myanmar (Burma)","CPB-RF","opposing",50
1970,"India","CPI-ML","opposing",50
1970,"Philippines","CPP","opposing",50
1970,"Ethiopia","ELF ","opposing",50
1970,"Colombia","ELN","opposing",50
1970,"Guatemala","FAR I","opposing",50
1970,"Guatemala","FAR II","opposing",50
1970,"Portugal","FNLA","opposing",50
1970,"Portugal","Frelimo","opposing",50
1970,"Chad","Frolinat","opposing",50
1970,"France","Frolinat","opposingdirected",200
1970,"Egypt","Israel","opposing",50
1970,"Iraq","KDP","opposing",50
1970,"Myanmar (Burma)","KIO","opposing",50
1970,"Myanmar (Burma)","KNU","opposing",50
1970,"Myanmar (Burma)","KNUP","opposing",50
1970,"Cambodia (Kampuchea)","KR","opposing",50
1970,"North Vietnam","KR","supportive",100
1970,"South Vietnam","KR","opposingdirected",200
1970,"United States of America","KR","opposingdirected",200
1970,"North Vietnam","Laos","opposingdirected",200
1970,"South Vietnam","Laos","supportive",100
1970,"United States of America","Laos","supportive",100
1970,"Philippines","MIM","opposing",50
1970,"Portugal","MPLA","opposing",50
1970,"Israel","Non PLO groups","opposing",50
1970,"Australia","North Vietnam","opposingdirected",200
1970,"New Zealand","North Vietnam","opposingdirected",200
1970,"North Korea","North Vietnam","supportive",100
1970,"South Korea","North Vietnam","opposingdirected",200
1970,"Thailand","North Vietnam","opposingdirected",200
1970,"United States of America","North Vietnam","opposingdirected",200
1970,"Egypt","North Yemen","supportive",100
1970,"United Kingdom","Oman","supportive",100
1970,"Portugal","PAIGC","opposing",50
1970,"Laos","Pathet Lao","opposing",50
1970,"North Vietnam","Pathet Lao","supportive",100
1970,"South Vietnam","Pathet Lao","opposingdirected",200
